bid_request_id,campaign_id,ad_format,device_type,device_id,os,browser,user_agent,geo,network,domain,timestamp,response_time_ms,floor_price,bid_price,win_price,estimated_ctr,won,clicked,converted,year,month,day,hour,day_of_week
6894a77c-20f2-4b1a-a2a7-ae1fb1ed85b5,cmp_020,video,mobile,c71201ceb16249c4,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,newsnet.org,2016-03-25 10:09:56.136232,121,1.92,4.51,,0.161,False,False,False,2016,3,25,10,4
f062c8c1-db46-4fd6-bb64-1a0e51ef9215,cmp_012,native,desktop,56525f7385564b6a,iOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,4G,sportsbuzz.io,2020-01-02 19:27:11.136232,125,0.74,3.7,2.85,0.076,True,False,False,2020,1,2,19,3
70894eb8-b564-4427-b219-3f417a6b51e0,cmp_018,banner,mobile,332a5c892f19438e,Windows,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,WiFi,example.com,2022-05-26 21:50:13.136232,68,0.6,3.28,,0.107,False,False,False,2022,5,26,21,3
c7717c34-5469-4d68-ab70-8379106825a6,cmp_015,video,desktop,be42157f5acd48c8,Android,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),JP,WiFi,funmedia.co,2010-06-14 20:43:45.136232,135,1.15,3.66,,0.079,False,False,False,2010,6,14,20,0
03c80fdf-0a92-43bc-8a15-569caf1507be,cmp_019,native,mobile,b74345d78bc4432a,Android,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,shopnow.com,2019-10-21 18:11:52.136232,95,1.77,4.29,,0.121,False,False,False,2019,10,21,18,0
4af402c6-1a8c-4288-9d8c-b32094471a00,cmp_007,native,desktop,36cbe9234067448b,Android,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,5G,sportsbuzz.io,2024-06-22 04:58:10.136232,162,0.25,4.58,,0.2,False,False,False,2024,6,22,4,5
425a8065-f2bf-48df-8192-3e2a17b90ef3,cmp_012,video,desktop,0ccc033e1eb048f2,Windows,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),JP,WiFi,funmedia.co,2021-07-30 00:59:49.136232,95,0.6,1.01,,0.03,False,False,False,2021,7,30,0,4
97ab9f2d-235b-4b7c-8c4f-c418846990ae,cmp_004,banner,mobile,14175af2562d4b55,Windows,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,4G,example.com,2022-10-29 11:30:33.136232,105,1.63,2.65,,0.149,False,False,False,2022,10,29,11,5
74b91ddc-4c67-4009-9355-6af0c78abdba,cmp_009,banner,mobile,abad9c4cd1514c65,macOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,example.com,2011-10-09 14:27:51.136232,170,0.16,3.61,2.66,0.086,True,False,False,2011,10,9,14,6
c3d34f35-9678-4e21-a613-e98f810ae519,cmp_018,banner,mobile,6725e9ee7f0f405f,Windows,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),BR,4G,sportsbuzz.io,2016-07-03 11:09:56.136232,109,0.9,2.8,2.64,0.097,True,True,False,2016,7,3,11,6
a94e2d5a-0847-4afd-99ed-1ba685b03583,cmp_003,banner,mobile,d0bf1de0a64c44c8,Windows,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),JP,WiFi,funmedia.co,2012-06-19 02:53:42.136232,177,0.6,1.56,,0.145,False,False,False,2012,6,19,2,1
5ece8044-a919-4a1b-b643-e455b2647997,cmp_014,native,mobile,f309bd81f8f04d47,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,newsnet.org,2018-02-09 00:48:23.136232,104,0.15,2.48,1.85,0.123,True,False,False,2018,2,9,0,4
fc2c3b55-f772-4fef-8520-75227867ceb0,cmp_006,native,tablet,b8688bc4cd2e49d1,Windows,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,newsnet.org,2023-12-02 13:27:25.136232,122,1.51,4.8,3.55,0.146,True,False,False,2023,12,2,13,5
ba8cddd8-a2bc-4689-a0c9-c1ce7b76086f,cmp_009,banner,mobile,6b86c96c97764eb4,macOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),CA,WiFi,sportsbuzz.io,2024-01-30 20:04:25.136232,52,0.32,1.98,,0.07,False,False,False,2024,1,30,20,1
066b3299-efa8-43b7-9bf2-a9a1dd5da663,cmp_004,banner,desktop,98965109a14f45a0,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,5G,example.com,2022-01-17 01:00:22.136232,111,1.45,3.87,,0.061,False,False,False,2022,1,17,1,0
a3b1c798-63dc-462a-9296-23cc91182856,cmp_018,native,mobile,a04de72dd5f9410d,macOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),IN,WiFi,shopnow.com,2020-01-11 17:01:59.136232,98,1.33,1.14,,0.022,False,False,False,2020,1,11,17,5
72b283bb-1184-4e5a-b2e9-2f8d54f7a479,cmp_020,native,mobile,ec1aca579b7a4636,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,5G,funmedia.co,2021-09-20 19:59:56.136232,94,0.96,1.76,,0.053,False,False,False,2021,9,20,19,0
2aa1ea2f-d585-4836-8edf-2afc5949c5af,cmp_010,video,tablet,49a2c1b5ff364685,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,5G,example.com,2019-06-23 14:14:16.136232,142,0.43,1.02,,0.085,False,False,False,2019,6,23,14,6
7c95e8ab-6c19-4a2d-a324-029fa45459e7,cmp_005,video,mobile,2b9b9b37bfb347d5,Windows,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),JP,WiFi,example.com,2011-06-20 13:48:37.136232,124,1.91,0.63,,0.028,False,False,False,2011,6,20,13,0
123da3b3-8abb-4ea6-a907-4732fb9711e2,cmp_019,video,desktop,ac3ccc992a294508,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,2G,sportsbuzz.io,2020-12-27 22:42:24.136232,161,0.38,4.81,,0.178,False,False,False,2020,12,27,22,6
6777974e-2c81-4338-b763-33af417c804f,cmp_005,banner,tablet,3d7f0c114f9c48a0,Android,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,4G,example.com,2011-02-06 02:13:21.136232,134,1.62,2.36,,0.169,False,False,False,2011,2,6,2,6
f5f2105a-9d72-4cbc-ab98-4de451bece1a,cmp_016,video,mobile,23d3a8820c914767,Android,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,WiFi,example.com,2011-02-26 11:09:19.136232,140,0.23,2.26,,0.02,False,False,False,2011,2,26,11,5
649f51b8-67b2-4bcf-b955-9048db145745,cmp_017,video,desktop,11577e7d02b34122,Android,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,WiFi,shopnow.com,2018-09-15 23:06:20.136232,98,0.28,1.11,,0.03,False,False,False,2018,9,15,23,5
9ce37986-c51b-41b5-b574-3184384c2e5a,cmp_003,native,mobile,af4126bd541f4017,iOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,WiFi,sportsbuzz.io,2011-11-29 19:54:53.136232,127,1.06,4.59,,0.027,False,False,False,2011,11,29,19,1
25832991-ae8d-45d3-9411-18a4dc94b67b,cmp_017,banner,mobile,66e4f597f9ea43dd,iOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,3G,funmedia.co,2012-12-25 14:07:24.136232,112,1.97,4.3,,0.177,False,False,False,2012,12,25,14,1
46d6e8a7-2c06-4de7-a46d-1b8d32a4aebf,cmp_002,video,tablet,7794207e74334a25,Windows,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,5G,sportsbuzz.io,2010-07-08 22:02:58.136232,129,0.17,4.04,,0.02,False,False,False,2010,7,8,22,3
635fb0dc-76dd-40ee-85df-33f091671064,cmp_007,banner,tablet,661343064c8045bc,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,3G,shopnow.com,2010-05-24 21:09:23.136232,147,0.99,0.95,,0.193,False,False,False,2010,5,24,21,0
1fb867eb-0475-4977-9de0-8b10926e315e,cmp_016,banner,tablet,a43041dce3f94d5c,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,4G,example.com,2014-08-28 11:51:24.136232,87,0.8,0.19,,0.087,False,False,False,2014,8,28,11,3
1f2b27b6-639a-4c3d-a1b9-52717731817c,cmp_005,video,mobile,0a47416feb374dd7,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,4G,example.com,2013-10-27 22:18:22.136232,135,1.05,2.6,2.27,0.054,True,False,False,2013,10,27,22,6
fddc0c0e-6092-4ca8-b85e-84fa540a9984,cmp_017,native,mobile,4a23812dac7341bf,Windows,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,4G,shopnow.com,2013-03-29 22:17:02.136232,103,1.51,0.44,,0.186,False,False,False,2013,3,29,22,4
2bf5679b-01f8-4d83-9c8f-c0b1c8d923e0,cmp_010,native,mobile,1b3b7b4bb44840e2,iOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,5G,funmedia.co,2014-06-28 17:25:28.136232,117,1.03,0.69,,0.048,False,False,False,2014,6,28,17,5
e4e2fea1-6147-431c-8790-b373c02f3755,cmp_010,banner,desktop,a654a9a24eea4db3,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,2G,example.com,2013-03-21 14:20:38.136232,99,0.64,4.62,,0.063,False,False,False,2013,3,21,14,3
d67ed3f9-b0aa-48a0-8292-80b911085936,cmp_007,video,mobile,f35997901c7846e6,iOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,2G,sportsbuzz.io,2017-10-29 17:41:17.136232,148,1.27,1.57,,0.032,False,False,False,2017,10,29,17,6
8d132306-c6af-4fb2-b5bb-8f197222efca,cmp_016,video,desktop,d0808e4e86da4aa7,Android,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,WiFi,funmedia.co,2010-08-02 18:05:03.136232,81,1.68,0.1,,0.191,False,False,False,2010,8,2,18,0
a71405d3-ac2a-4638-854f-ac55f25f34ef,cmp_015,banner,mobile,297a829291294822,macOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,4G,newsnet.org,2017-02-11 08:48:15.136232,68,0.76,2.92,,0.096,False,False,False,2017,2,11,8,5
2da6b70f-251e-4c6a-a5b1-6df12c1d0a30,cmp_019,banner,mobile,3b570ca9653e49e8,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,funmedia.co,2016-06-12 14:40:43.136232,160,0.56,3.22,,0.124,False,False,False,2016,6,12,14,6
44ae803b-1224-4183-a010-31752cd10971,cmp_008,banner,tablet,3cf64630abc64dc1,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,WiFi,funmedia.co,2011-05-07 00:16:46.136232,150,0.55,2.92,,0.199,False,False,False,2011,5,7,0,5
a316175b-81ae-4362-afa5-e3f032a1e948,cmp_009,video,mobile,7dfc4c54c6174d5f,macOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,5G,shopnow.com,2020-11-20 23:37:39.136232,101,1.69,0.74,,0.182,False,False,False,2020,11,20,23,4
502ba02f-5d22-4908-80f5-1f6cfce03105,cmp_018,banner,mobile,65d24ac5e72244dc,Windows,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,WiFi,example.com,2018-10-30 16:26:22.136232,52,1.61,1.71,,0.198,False,False,False,2018,10,30,16,1
dccb9cc6-6770-4c67-b04e-2a3ddaf71dfb,cmp_011,banner,mobile,66ffba0db3a447e6,Android,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,WiFi,sportsbuzz.io,2012-08-15 08:27:35.136232,64,0.24,4.47,4.41,0.135,True,False,False,2012,8,15,8,2
7a78aef1-7455-4523-a962-12c229ef66ed,cmp_018,native,mobile,1a559cd36ee342bd,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,WiFi,example.com,2021-03-10 20:09:36.136232,117,0.69,2.83,,0.12,False,False,False,2021,3,10,20,2
f135c43a-84e9-4b65-9bd5-93b58c7f0bef,cmp_003,banner,mobile,797af39610f247dd,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,WiFi,sportsbuzz.io,2015-01-23 01:53:43.136232,158,1.22,3.48,,0.035,False,False,False,2015,1,23,1,4
063ccb05-c4f4-41c2-b96d-81d550e5f3ea,cmp_004,banner,mobile,4a305ff352294afd,macOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,WiFi,shopnow.com,2018-12-15 20:03:26.136232,102,1.49,4.64,4.16,0.103,True,False,False,2018,12,15,20,5
85f4bb0e-99db-4027-bcef-820b72d1144f,cmp_012,native,mobile,73ab78b5ce424336,macOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,4G,sportsbuzz.io,2020-08-12 19:50:46.136232,76,0.58,4.31,3.03,0.151,True,False,False,2020,8,12,19,2
5a97121b-d981-4e3f-9655-be4ec1e16bec,cmp_001,banner,mobile,f7329472577a47f0,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,4G,sportsbuzz.io,2024-03-17 04:20:07.136232,142,1.23,3.92,3.72,0.068,True,False,False,2024,3,17,4,6
5365312b-6430-4ffa-a1ad-9369314eca47,cmp_006,banner,mobile,df409779febe45c9,Windows,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,WiFi,sportsbuzz.io,2021-08-02 17:54:56.136232,116,0.2,3.85,3.69,0.024,True,False,False,2021,8,2,17,0
c4f7ec64-159a-4aea-a9f7-749e12a82bef,cmp_006,banner,desktop,16e125515ae043e3,Android,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,5G,shopnow.com,2019-12-19 08:00:30.136232,127,0.3,2.14,,0.052,False,False,False,2019,12,19,8,3
91edbb3c-2078-4adc-a7bc-cef0f6dc2f00,cmp_018,video,mobile,b90888c523f642e9,Android,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),CA,WiFi,example.com,2015-03-29 03:30:05.136232,141,1.1,2.45,,0.188,False,False,False,2015,3,29,3,6
dfc85d2d-52ff-4f68-9ccc-729fbd0eecfc,cmp_009,native,mobile,ec4495488d9244d6,macOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,WiFi,newsnet.org,2025-01-17 01:02:01.136232,133,0.94,0.48,,0.131,False,False,False,2025,1,17,1,4
fad3895e-27ab-49c2-9228-96175b668f3c,cmp_019,native,mobile,dc426c96cc3d4567,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,WiFi,shopnow.com,2017-10-05 04:05:00.136232,116,0.32,3.65,,0.106,False,False,False,2017,10,5,4,3
441cb747-a5d9-4378-9ecd-2b28a8d4b108,cmp_010,banner,desktop,3cb851da2d234748,Android,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,WiFi,example.com,2018-08-20 16:15:41.136232,88,0.42,0.66,,0.106,False,False,False,2018,8,20,16,0
9ed77904-0ad0-4e65-a752-10d2f73d8e97,cmp_019,video,mobile,fabd03a7b0ae4ff5,macOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,5G,example.com,2017-09-26 00:43:08.136232,168,1.22,2.25,,0.064,False,False,False,2017,9,26,0,1
a9cdf214-4fa0-4a78-92f6-81e75b34e0be,cmp_010,banner,mobile,25a3d1593cda480a,Windows,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,WiFi,example.com,2021-05-10 20:16:35.136232,2,0.7,3.96,3.17,0.088,True,False,False,2021,5,10,20,0
75b0b6cc-5566-47cd-b0f8-320e354b18c4,cmp_011,native,mobile,12bf86a013744898,macOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,4G,newsnet.org,2016-12-08 14:25:18.136232,119,1.27,4.35,3.28,0.127,True,False,False,2016,12,8,14,3
330b5816-005f-4e6d-b75f-6f5476857a8c,cmp_016,video,mobile,43e6b929315949bb,Android,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,WiFi,shopnow.com,2014-08-18 21:52:43.136232,136,0.61,4.66,,0.017,False,False,False,2014,8,18,21,0
87d425e7-d57b-4bce-aeed-e5d743730b93,cmp_012,native,mobile,6b5eaa7565424e5b,macOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,5G,sportsbuzz.io,2024-06-17 17:43:18.136232,160,1.7,0.21,,0.079,False,False,False,2024,6,17,17,0
9e1402e2-7a93-4ac4-9c64-ec4da2f551aa,cmp_002,banner,tablet,ecb41dbabbda4fdd,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,4G,sportsbuzz.io,2019-11-11 22:37:55.136232,121,0.49,0.2,,0.144,False,False,False,2019,11,11,22,0
985197a0-5209-49fa-8b8a-8744a990618a,cmp_020,banner,desktop,ea3731d7d4544b0a,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,WiFi,sportsbuzz.io,2018-02-16 05:34:30.136232,112,1.34,4.66,,0.117,False,False,False,2018,2,16,5,4
179ed032-65eb-47dc-8a69-89e0d2889808,cmp_011,native,mobile,3da62c87cd374766,iOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,4G,funmedia.co,2019-12-03 15:13:49.136232,97,0.55,4.64,,0.122,False,False,False,2019,12,3,15,1
d79a0a93-0988-40ab-8e64-7535ae75f6fe,cmp_019,video,desktop,2c6ed4a1091a4282,iOS,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,5G,shopnow.com,2023-10-22 03:35:08.136232,116,0.46,4.62,,0.184,False,False,False,2023,10,22,3,6
a7551355-0b95-4ed7-9759-5f91c37d829e,cmp_015,video,tablet,b159b30f73a04266,macOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,4G,sportsbuzz.io,2024-10-06 07:15:17.136232,80,0.88,4.15,,0.184,False,False,False,2024,10,6,7,6
65b303db-1477-4822-97d6-a1c2a4bc2f55,cmp_003,banner,desktop,3273009433df416e,macOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),FR,WiFi,shopnow.com,2011-08-12 01:16:04.136232,111,1.71,2.67,,0.041,False,False,False,2011,8,12,1,4
7999376a-fdc3-4b68-a5ce-a19c0e3f46c5,cmp_018,video,tablet,108fa34018164977,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,WiFi,funmedia.co,2011-08-12 16:09:46.136232,151,0.73,1.02,,0.121,False,False,False,2011,8,12,16,4
798537ae-c868-4047-b335-2f5fccb5f00f,cmp_017,banner,mobile,518361ff638c46b7,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,WiFi,shopnow.com,2019-06-17 17:52:22.136232,121,1.49,3.73,,0.174,False,False,False,2019,6,17,17,0
cdab2758-030f-460c-9ca9-4652ce274dbb,cmp_009,native,mobile,6399527249634eeb,iOS,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,example.com,2023-09-11 11:39:37.136232,133,1.9,3.43,,0.104,False,False,False,2023,9,11,11,0
c7b4a44b-b071-4e35-bcb6-c6620ee71485,cmp_011,video,desktop,939d9bd0262a465f,Android,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,3G,newsnet.org,2014-08-01 21:46:37.136232,92,0.73,3.0,,0.171,False,False,False,2014,8,1,21,4
8a014c74-09cb-4105-9432-6168c9009698,cmp_006,native,mobile,5bc2d8cd69c74ac8,iOS,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,WiFi,newsnet.org,2019-11-22 06:11:13.136232,169,1.45,3.68,2.94,0.169,True,False,False,2019,11,22,6,4
a82e02dc-b895-4c15-84f6-0f09421a1eda,cmp_016,video,tablet,f13c88631d054003,Android,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,5G,funmedia.co,2011-06-19 05:40:03.136232,111,0.2,0.81,0.8,0.037,True,False,False,2011,6,19,5,6
c7cdbc8b-4d09-4630-a5d7-1276981fd1e2,cmp_019,banner,mobile,cde833bec9334097,macOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,WiFi,funmedia.co,2017-06-13 19:35:56.136232,160,1.24,2.22,1.56,0.198,True,True,False,2017,6,13,19,1
c2a28d17-e218-4334-95f2-dce7dafc4678,cmp_007,native,mobile,738f38aa6671467b,Windows,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,3G,example.com,2020-10-04 05:31:47.136232,151,1.99,4.4,,0.116,False,False,False,2020,10,4,5,6
f9256e1a-1355-40a5-a7f7-38d189b821fc,cmp_014,video,mobile,e6cb5279fb49411c,iOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,WiFi,sportsbuzz.io,2021-10-18 04:24:18.136232,67,1.59,0.52,,0.178,False,False,False,2021,10,18,4,0
ba4ca94f-6fe3-444b-88fb-ff13796b149d,cmp_005,banner,mobile,54d8d9e1fcba4638,Windows,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,funmedia.co,2015-09-07 20:03:21.136232,183,0.6,1.79,1.6,0.047,True,False,False,2015,9,7,20,0
69ffbea0-401b-4fba-8b4e-2f695268a580,cmp_009,video,tablet,5965e201407349d3,Windows,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,4G,funmedia.co,2013-11-18 20:07:23.136232,135,1.96,1.74,,0.069,False,False,False,2013,11,18,20,0
031f9fe1-b279-40fa-bbaa-05aa2dcbc197,cmp_014,video,mobile,f31b23cd09c84194,Android,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,5G,sportsbuzz.io,2023-08-20 21:13:29.136232,153,0.47,0.1,,0.151,False,False,False,2023,8,20,21,6
b38eff62-a6e9-4142-8ef9-23f93a1b87e2,cmp_007,banner,mobile,258e3a62eb064e4b,macOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,WiFi,shopnow.com,2011-11-03 14:58:30.136232,120,1.93,0.7,,0.164,False,False,False,2011,11,3,14,3
0c57d560-6b1b-4548-b325-8332d0977c8c,cmp_014,native,mobile,9f6c78b84d25483c,Android,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,WiFi,example.com,2023-06-05 04:48:26.136232,122,1.32,2.52,1.84,0.082,True,False,False,2023,6,5,4,0
8305b6ef-4192-417c-9c01-d85493299cd8,cmp_016,video,mobile,0ec0d5b4cf674cf5,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,4G,example.com,2022-04-06 20:18:13.136232,134,0.86,3.49,,0.059,False,False,False,2022,4,6,20,2
e16420ee-930b-481e-b2b8-fb7f22386a08,cmp_019,native,mobile,efb590c2fbb54885,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,WiFi,example.com,2020-02-01 09:36:20.136232,150,1.89,1.41,,0.047,False,False,False,2020,2,1,9,5
76246548-0a4e-4621-b559-e398b810d132,cmp_020,banner,desktop,d46fc9359fee4b89,macOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,WiFi,shopnow.com,2017-01-06 09:41:01.136232,112,1.75,2.42,,0.151,False,False,False,2017,1,6,9,4
1771aa17-af5d-4f37-8308-c655bd15ef24,cmp_019,native,tablet,510d136797e14da8,Android,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,4G,sportsbuzz.io,2013-01-07 18:09:01.136232,145,0.4,4.02,,0.096,False,False,False,2013,1,7,18,0
fcdebd85-4312-453a-80f3-96a2fa2d30e1,cmp_012,banner,desktop,68792e31e8a54d13,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,4G,example.com,2014-04-05 04:11:28.136232,61,1.26,1.51,,0.125,False,False,False,2014,4,5,4,5
da5b4f18-1350-4f33-80f3-cc92bc718569,cmp_011,video,mobile,51e5aab080fb4f7a,iOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,WiFi,sportsbuzz.io,2014-11-30 10:40:14.136232,113,1.17,1.89,,0.188,False,False,False,2014,11,30,10,6
895a32c7-20f5-4094-ad9c-ccba17bc99bf,cmp_018,video,mobile,afc0bbd281e240ed,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,3G,example.com,2020-12-20 03:39:40.136232,192,1.7,2.99,,0.064,False,False,False,2020,12,20,3,6
5b6caacb-25f0-41f2-8446-213759764b1e,cmp_016,video,mobile,d79e579a5f054c69,iOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,4G,example.com,2024-10-17 21:22:34.136232,166,1.91,3.44,,0.194,False,False,False,2024,10,17,21,3
ead5e6af-477e-4252-bbda-d0dd1afa9a50,cmp_003,banner,mobile,783a6f80fa5d457d,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,4G,sportsbuzz.io,2016-05-20 22:40:04.136232,98,1.31,1.3,,0.1,False,False,False,2016,5,20,22,4
0926b781-1129-44ce-a83f-6e4988d853f0,cmp_019,banner,mobile,1e83e2c1eba34171,macOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,WiFi,example.com,2020-02-14 09:40:17.136232,111,1.05,0.35,,0.067,False,False,False,2020,2,14,9,4
e28bf926-c879-4cf7-9728-e9f8eb9dbf78,cmp_014,native,mobile,31ed68767d2448f1,iOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),UK,WiFi,funmedia.co,2012-12-05 15:51:45.136232,63,0.86,3.65,2.67,0.019,True,False,False,2012,12,5,15,2
a83923e7-cbd5-47c8-966e-2d145d3a463a,cmp_008,banner,mobile,61579d149a2645d7,iOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,4G,sportsbuzz.io,2015-02-13 14:26:28.136232,112,0.17,2.85,,0.034,False,False,False,2015,2,13,14,4
34abf6cf-735f-4b16-9bd7-bc121495da18,cmp_020,video,mobile,6e167d2e38564817,iOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,4G,example.com,2019-04-07 05:12:18.136232,132,0.11,3.52,,0.096,False,False,False,2019,4,7,5,6
9ac094fc-038d-4851-97ad-5420a36feae5,cmp_005,video,mobile,45445382f9654a8f,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,3G,sportsbuzz.io,2016-11-14 15:25:17.136232,143,0.79,3.99,,0.047,False,False,False,2016,11,14,15,0
6eafdfe4-bc62-4c1f-8552-0715a39e667f,cmp_005,native,mobile,701ecf000af5455f,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,WiFi,newsnet.org,2021-05-27 15:18:39.136232,143,0.19,3.3,,0.159,False,False,False,2021,5,27,15,3
